qid,query,docno,docid,score,rank,text
104,Asylvurdering Ved Flygtningenævnet,soma20262_chunk024,5592,0.5093137,53,Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse. Løbenummer: Soma/2026/2/mskb
104,Asylvurdering Ved Flygtningenævnet,rusl202634_chunk047,738,0.50886935,54,Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse. rusl/2026/34/SRWM
104,Asylvurdering Ved Flygtningenævnet,maro20253_chunk007,5791,0.508796,55,Flygtningenævnet tiltræder i det hele Udlændingestyrelsens vurdering og begrundelsen herfor – herunder at ansøgerens forklaring om at være deserteret fra det marokkanske søværn fremstår konstrueret til lejligheden og er i strid med oplysningerne i hans marokkanske pas om at være udrejst til [europæisk land B] i 1991.
104,Asylvurdering Ved Flygtningenævnet,niga20266_chunk007,1645,0.50843984,56,"Flygtningenævnet kan på samme måde som Udlændingestyrelsen til dels lægge ansø¬ge¬rens forklaring til grund. Nævnet har således lagt hendes forklaring til grund på den måde, at hun i perioden fra 2014-2017 i Nigeria har oplevet et indbrud på sin tidligere arbejds¬plads, og at hun ved tre hændelser i bus og taxa har oplevet enkeltstående chi¬ka¬nerende adfærd fra ukendte personer."
104,Asylvurdering Ved Flygtningenævnet,erit20264_chunk014,5144,0.5083649,57,"fgørelse af [foråret] 2005.

Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse.”
Erit/2026/4/sesc"
104,Asylvurdering Ved Flygtningenævnet,dub-tysk20263_chunk010,4585,0.50829273,58,"I lyset heraf finder Flygtningenævnet ikke anledning til at tage stilling til det af DRC Dansk Flygtningehjælp anførte om, at klageren ved en overførsel til Tyskland vil være i risiko for refoulement."
104,Asylvurdering Ved Flygtningenævnet,29b-sve20261_chunk018,4735,0.5075452,59,"På den baggrund skal Flygtningenævnet meddele, at nævnet efter en gennemgang af sagen ikke finder grundlag for at omgøre Udlændingestyrelsens afgørelse, jf. udlændingelovens § 48 a, stk. 1, 1. pkt., jf. § 29 b.” 
Løbenummer: 29 b-Sve/2026/1"
104,Asylvurdering Ved Flygtningenævnet,maro20253_chunk009,5793,0.507049,60,"gere har omtalt.

Ansøgerens forklaring for Flygtningenævnet, der vedrørende tidspunktet for udstedelsen af hans pas ligeledes er i modstrid med de faktiske oplysninger heri, findes derfor også at være utroværdig."
104,Asylvurdering Ved Flygtningenævnet,tyrk20262_chunk007,3447,0.50618565,61,"Flygtningenævnet finder i lighed med Udlændingestyrelsen, at ansøgeren har sandsynliggjort dette, men Flygtningenævnet finder i lighed med Udlændingestyrelsen ikke, at ansøgeren har sandsynliggjort, at her var tale om tvang."
104,Asylvurdering Ved Flygtningenævnet,afgh202613_chunk012,855,0.5056061,62,"Flygtningenævnet lægger ansøgerens forklaring til grund om, at hans [familiemedlem A] har arbejdet i et transportfirma ved navn [virksomhedsnavn A], hvilket fremgår af flere dokumenter, hvor hans [familiemedlem A’s] navn og transportfirmaets navn fremgår."
104,Asylvurdering Ved Flygtningenævnet,jord20262_chunk014,3077,0.50515425,63,Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse.” Jord/2026/2/tmlo
104,Asylvurdering Ved Flygtningenævnet,ukra202614_chunk006,1810,0.50512296,64,"Flygtningenævnet kan henvise til, at det fremgår af bemærkningerne til udlændingelovens § 7, stk. 2, således som denne bestemmelse blev affattet ved lov nr. 365 af 6. juni 2002 (lovforslag nr. L 152 af 18. februar 2002, bemærkningerne til § 1, nr."
104,Asylvurdering Ved Flygtningenævnet,maro20261_chunk017,5634,0.50512296,65,"Flygtningenævnet kan henvise til, at det fremgår af bemærkningerne til udlændingelovens § 7, stk. 2, således som denne bestemmelse blev affattet ved lov nr. 365 af 6. juni 2002 (lovforslag nr. L 152 af 18. februar 2002, bemærkningerne til § 1, nr."
104,Asylvurdering Ved Flygtningenævnet,rusl202613_chunk013,2868,0.5048212,66,Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse. rusl/2026/13/MSI
104,Asylvurdering Ved Flygtningenævnet,niga20267_chunk024,78,0.50469846,67,Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse.” Niga/2026/7/fbll
104,Asylvurdering Ved Flygtningenævnet,dub-tysk20269_chunk012,2881,0.50462216,68,"Disse hensyn varetages derimod af blandt andet reglerne om familiesammenføring. På denne baggrund, og da der ikke i øvrigt er anført omstændigheder der kan føre til andet resultat, finder Flygtningenævnet ikke finder grundlag for at omgøre Udlændingestyrelsens afgørelse. Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse.” Dub-Tysk/2026/9/sael"
104,Asylvurdering Ved Flygtningenævnet,ugan202613_chunk011,3342,0.50408876,69,Flygtningenævnets flertal stadfæster derfor Udlændingestyrelsens afgørelse.” ugan/2026/13
104,Asylvurdering Ved Flygtningenævnet,irak20263_chunk007,3164,0.5039979,70,"Flygtningenævnet bemærker endvidere, at ansøgeren under mødet i Flygtningenævnet har været i stand til på troværdig måde at forklare konkret og detaljeret på nævnets uddybende spørgsmål om hændelser, tidsmæssige forløb og sammenhænge."
104,Asylvurdering Ved Flygtningenævnet,rusl20269_chunk018,4903,0.5034278,71,Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse.” rusl/2026/9/flfr
104,Asylvurdering Ved Flygtningenævnet,syri202610_chunk014,2393,0.503066,72,"Flygtningenævnet er endvidere enig i Udlændingesty­relsens vurdering, hvorefter bortfald af kla­ger­nes opholdstilladelse ikke er et uforholdsmæssigt indgreb i deres ret til privat- og familieliv, jf. Den Europæiske Menneskerettighedskonventions artikel 8."
104,Asylvurdering Ved Flygtningenævnet,afgh202645_chunk009,5434,0.503042,73,"Vedrørende spørgsmålet om vestliggørelse bemærkede Flygtningenævnet ved afgørelsen [i vinteren 2022/2023], at ansøgeren indrejste i Danmark som [16-18-årig], og at han havde haft hele sin opvækst i Afghanistan. Nævnet bemærkede videre, at han var praktiserende muslim, og at han talte dari, samt at han levede med sin afghanske familie i Danmark."
104,Asylvurdering Ved Flygtningenævnet,syri202615_chunk011,665,0.5029765,74,"Flygtningenævnets flertals begrundelse herfor er, at ansøgerens forklaring om forholdet i 2011 til den pågældende kvinde samt kvindens families trusler mod ham og chikane etc. mod hans familie i det hele må tilsidesættes."
104,Asylvurdering Ved Flygtningenævnet,stat20266_chunk016,3186,0.50257754,75,Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse.”  Stat/2026/6/DH
104,Asylvurdering Ved Flygtningenævnet,dub-norg20262_chunk005,1480,0.5025509,76,"Flygtningenævnet henviser i den forbindelse til EU-domstolens dom af 30. november 2023 i de forenede sager C-228/21, C-254/21, C-297/21, C-315/21 og C-328/21, præmis 142, hvoraf det fremgår, at:
”Henset til samtlige ovenstående betragtninger skal det første til det tredje spørgsmål i sag C-254/21, det andet spørgsmål i sag C-297/21 og det tredje spørgsmål i sag C-315/21 besvares med, at Dublin II"
104,Asylvurdering Ved Flygtningenævnet,land20264_chunk008,2328,0.5024571,77,"Ansøgeren har heller ikke for Flygtningenævnet kunne doku­men­tere nogen af de konkrete trusler, som hendes [familiemedlem A] skulle have fremsat imod hende, idet nævnet bemærker, at der i den sms-besked fra hendes [familiemedlem A], som hun har fremlagt, ikke er fremsat nogen trusler imod ansøgeren selv."
104,Asylvurdering Ved Flygtningenævnet,rusl202634_chunk039,730,0.50238675,78,"Flygtningenævnet har herved – ud over tidspunktet for den angivelige opsøgning [i vinteren 2021/2022] forud for den russiske invasion af Ukraine i februar samme år sammenholdt med oplysningerne i baggrundsoplysningerne om militærtjeneste, mobilisering og tvangsrekruttering – navnlig lagt vægt på, at ansøgeren ikke kan anses for at tilhøre en af de risikogrupper, der er nævnt i de ovennævnte baggru"
104,Asylvurdering Ved Flygtningenævnet,rusl202635_chunk040,779,0.50238675,79,"Flygtningenævnet har herved – ud over tidspunktet for den angivelige opsøgning [i vinteren 2021/2022] forud for den russiske invasion af Ukraine i februar samme år sammenholdt med oplysningerne i baggrundsoplysningerne om militærtjeneste, mobilisering og tvangsrekruttering – navnlig lagt vægt på, at ansøgeren ikke kan anses for at tilhøre en af de risikogrupper, der er nævnt i de ovennævnte baggru"
104,Asylvurdering Ved Flygtningenævnet,stat20267_chunk017,2143,0.5023206,80,Denne vurdering skal vedrøre forholdene på afgørelsestidspunktet. På den anførte baggrund og efter en samlet vurdering af sagens oplysninger i øvrigt hjemviser Flygtningenævnet sagen til Udlændingestyrelsen med henblik på en fornyet vurdering i første instans.” stat/2026/7/sael
104,Asylvurdering Ved Flygtningenævnet,ukra202615_chunk015,1362,0.50218976,81,"Det, der i øvrigt er anført, kan ikke føre til et andet resultat, hvorfor Flygtningenævnet stadfæster Udlændingestyrelsens afgørelse.” Ukra/2026/15/edo"
104,Asylvurdering Ved Flygtningenævnet,29b-sve20261_chunk017,4734,0.50206864,82,"Flygtningenævnet har herved lagt afgørende vægt på, at Sverige, som det også er anført ovenfor, har tiltrådt Flygtningekonventionen, EU’s Charter om Grundlæggende Rettigheder og Den Europæiske Menneskerettighedskonvention, og at der ikke er grundlag for at antage, at Sverige ikke overholder sine internationale forpligtelser."
104,Asylvurdering Ved Flygtningenævnet,hjem20261_chunk012,5651,0.502018,83,Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse.” Hjem/2026/1/lnk
104,Asylvurdering Ved Flygtningenævnet,dub-span20263_chunk025,4264,0.5019759,84,Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse.” Dub-Span/2026/3
104,Asylvurdering Ved Flygtningenævnet,tyrk20269_chunk009,140,0.50172305,85,Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse.” Tyrk/2026/9/YSN
104,Asylvurdering Ved Flygtningenævnet,geor20263_chunk026,2177,0.500464,86,Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelse.” geor/2026/3/tmlo
104,Asylvurdering Ved Flygtningenævnet,dub-rumae20263_chunk033,2831,0.5003342,87,"Flygtningenævnet traf den 13. februar 2023 afgørelse om at genoptage sagen til behandling på et nyt skriftligt nævnsmøde, og den 19. april 2023 stadfæstede Flygtningenævnet på ny Udlændingestyrelsen afgørelse af 8. april 2022. [I foråret] 2023 anmodede DRC Dansk Flygtningehjælp på vegne af klageren på ny om genoptagelse af sagen."
104,Asylvurdering Ved Flygtningenævnet,etio20264_chunk012,1059,0.500265,88,Etio/2026/4/MPC
104,Asylvurdering Ved Flygtningenævnet,keny20262_chunk027,1462,0.4998331,89,"Ansøgeren har besvaret uddybende spørgsmål fra Flygtningenævnet, navnlig om påpegede udbygninger og divergenser, på en meningsfuld måde og har også forklaret uddybende om sin seksualitet og om sine erfaringer og overvejelser i den sammenhæng."
104,Asylvurdering Ved Flygtningenævnet,rusl202632_chunk015,1291,0.49904567,90,"Det er imidlertid Flygtningenævnets praksis at tage stilling til behovet for sådanne undersøgelser på konkret grundlag og ikke ud fra en generel standard. Det fremgår af udlændingelovens § 54, stk. 1, at Flygtningenævnet drager omsorg for sagens oplysning og træffer bestemmelse om afhøring af udlændingen og vidner og om tilvejebringelse af andre bevismidler."
104,Asylvurdering Ved Flygtningenævnet,rusl202631_chunk015,1273,0.49904567,91,"Det er imidlertid Flygtningenævnets praksis at tage stilling til behovet for sådanne undersøgelser på konkret grundlag og ikke ud fra en generel standard. Det fremgår af udlændingelovens § 54, stk. 1, at Flygtningenævnet drager omsorg for sagens oplysning og træffer bestemmelse om afhøring af udlændingen og vidner og om tilvejebringelse af andre bevismidler."
104,Asylvurdering Ved Flygtningenævnet,soma20261_chunk024,5676,0.49904567,92,"Det er imidlertid Flygtningenævnets praksis at tage stilling til behovet for sådanne undersøgelser på konkret grundlag og ikke ud fra en generel standard. Det fremgår af udlændingelovens § 54, stk. 1, at Flygtningenævnet drager omsorg for sagens oplysning og træffer bestemmelse om afhøring af udlændingen og vidner og om tilvejebringelse af andre bevismidler."
104,Asylvurdering Ved Flygtningenævnet,irak20261_chunk013,5723,0.49862367,93,"Flygtningenævnet stadfæster derfor Udlændingestyrelsens afgørelser.” 
Løbenummer: Irak/2026/1/YSN"
104,Asylvurdering Ved Flygtningenævnet,tyrk20262_chunk005,3445,0.49829715,94,"Flygtningenævnet lægger dog på baggrund af udskrifter fra [bank] til grund, at der skete pengeoverførsler mellem [A], ansøgeren og ansøgerens far i [vinteren 2023/2024]. Det fremgår af udskrifterne, at [A] indbetalte penge til ansøgerens konto."
104,Asylvurdering Ved Flygtningenævnet,land20264_chunk018,2338,0.49827975,95,"De ”Affidavits in Support” fra farens [familiemedlemmer E og F], som er frem­lagt for Flygtningenævnet, kan ikke føre til en ændret vurdering, idet oplysningerne i disse erklæringer også fremstår overfladiske."
104,Asylvurdering Ved Flygtningenævnet,tyrk20264_chunk005,1990,0.49819338,96,"Flygtningenævnet bemærker, at advokatindlægget, der er på 23 sider, først er modtaget i Flygtningenævnet mandag eftermiddag lige efter klokken 13.00, det vil sige om eftermiddagen dagen før nævnsmødet. Advokatindlægget indeholder en række oplysninger til belysning af især ansøgernes nye sur place-motiv. Hertil kommer, at advokatindlægget er bilagt en række nye bilag, heraf flere på tyrkisk."
104,Asylvurdering Ved Flygtningenævnet,myan20261_chunk002,4421,0.49804077,97,"12. Flygtningenævnet meddeler på den anførte baggrund ansøgeren opholdstilladelse i medfør af udlændingelovens § 7, stk. 1. Myan/2026/1/SRWM"
